"comid","year","population","basin_area_km2","pop_density"
620007280,1995,257.870910644531,29.9262942917835,8.61686743204059
620007280,2000,262.495727539062,29.9262942917835,8.77140767846866
620007280,2005,278.0712890625,29.9262942917835,9.29187176839489
620007280,2010,294.965698242188,29.9262942917835,9.85640572020883
620007280,2015,309.243041992188,29.9262942917835,10.3334893046578
620007280,2020,326.327056884766,29.9262942917835,10.9043590129487
620007280,2025,333.562896728516,29.9262942917835,11.146147714657
620008574,1985,4.46660709381104,19.6390174142872,0.227435364997518
620008574,1990,4.88938808441162,19.6390174142872,0.248962969036049
620008574,1995,5.31174612045288,19.6390174142872,0.270469036632588
620008574,2000,5.62666273117065,19.6390174142872,0.286504289520987
620008574,2005,6.39656019210815,19.6390174142872,0.325706732530046
620008574,2010,7.1469841003418,19.6390174142872,0.363917600844044
620008574,2015,7.88723087310791,19.6390174142872,0.401610259145145
620008574,2020,8.49519157409668,19.6390174142872,0.43256703708183
620008574,2025,8.66371440887451,19.6390174142872,0.441148058790952
620008582,1985,0,0.0543800896320896,0
620008582,1990,0,0.0543800896320896,0
620008582,1995,0,0.0543800896320896,0
620008582,2000,0,0.0543800896320896,0
620008582,2005,0,0.0543800896320896,0
620008582,2010,0,0.0543800896320896,0
620008582,2015,0,0.0543800896320896,0
620008582,2020,0,0.0543800896320896,0
620008582,2025,0,0.0543800896320896,0
620009972,1985,4141.77587890625,23.5548839338107,175.835121520643
620009972,1990,4587.302734375,23.5548839338107,194.749536752774
620009972,1995,4982.4501953125,23.5548839338107,211.525143121622
620009972,2000,5301.58935546875,23.5548839338107,225.073889999468
620009972,2005,5704.57275390625,23.5548839338107,242.182163577461
620009972,2010,6146.44482421875,23.5548839338107,260.941418412007
620009972,2015,6541.25927734375,23.5548839338107,277.702887253646
620009972,2020,6965.77490234375,23.5548839338107,295.725290853379
620009972,2025,7217.56591796875,23.5548839338107,306.414836865685
620009985,1985,898.798278808594,32.4627959332465,27.6870261161978
620009985,1990,1075.15087890625,32.4627959332465,33.1194787139435
620009985,1995,1120.13122558594,32.4627959332465,34.5050755298241
620009985,2000,1143.54296875,32.4627959332465,35.2262624298128
620009985,2005,1194.9658203125,32.4627959332465,36.8103173481951
620009985,2010,1252.19873046875,32.4627959332465,38.573348181212
620009985,2015,1305.56298828125,32.4627959332465,40.2172071366216
620009985,2020,1389.21923828125,32.4627959332465,42.7941955812405
